name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Lance Thomas","New York Knicks",2015-11-02,2015,6485,1610612752,400827935,1,1,18,0,"Driving Bank shot","2PT Field Goal",4,"San Antonio Spurs",46,7,2,2.90,"Diaw, Boris",2.60,14.70
"Marcus Thornton","Washington Wizards",2016-03-17,2015,4017,1610612764,400828900,2,6,58,0,"Driving Bank shot","2PT Field Goal",3,"Philadelphia 76ers",24,21,0,0.00,,0.00,0.00
"Derrick Rose","Chicago Bulls",2015-11-16,2015,3456,1610612741,400828040,3,9,48,1,"Driving Bank shot","2PT Field Goal",13,"Indiana Pacers",102,90,2,3.70,"Miles, CJ",5.10,19.20
"Jahlil Okafor","Philadelphia 76ers",2016-01-02,2015,3135048,1610612755,400828392,1,0,41,1,"Driving Bank shot","2PT Field Goal",4,"Los Angeles Clippers",37,21,2,4.50,"Aldrich, Cole",2.90,11.80
"Julius Randle","Los Angeles Lakers",2016-01-28,2015,3064514,1610612747,400828584,3,2,25,1,"Driving Bank shot","2PT Field Goal",5,"Chicago Bulls",-52,16,0,0.00,,0.00,0.00
"Lance Stephenson","Memphis Grizzlies",2016-03-25,2015,4244,1610612763,400828965,4,3,38,0,"Driving Bank shot","2PT Field Goal",4,"San Antonio Spurs",33,26,0,0.00,,0.00,0.00
"David West","San Antonio Spurs",2016-04-10,2015,2177,1610612759,400829088,2,6,45,0,"Driving Bank shot","2PT Field Goal",4,"Golden State Warriors",48,13,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-03-25,2015,3064514,1610612747,400828968,4,3,11,1,"Driving Bank shot","2PT Field Goal",7,"Denver Nuggets",-70,33,0,0.00,,0.00,0.00
"Gary Neal","Washington Wizards",2016-01-18,2015,4300,1610612764,400828504,3,4,42,1,"Driving Bank shot","2PT Field Goal",14,"Portland Trail Blazers",123,75,3,3.30,"Crabbe, Allen",1.90,13.90
"Derrick Rose","Chicago Bulls",2016-02-19,2015,3456,1610612741,400828696,4,0,49,1,"Driving Bank shot","2PT Field Goal",6,"Toronto Raptors",-61,13,0,0.00,,0.00,0.00
"Jeff Teague","Atlanta Hawks",2015-12-23,2015,4015,1610612737,400828316,2,1,43,1,"Driving Bank shot","2PT Field Goal",6,"Detroit Pistons",56,23,0,0.00,"Jackson, Reggie",1.90,11.70
"Jason Terry","Houston Rockets",2016-03-16,2015,841,1610612745,400828896,4,6,22,1,"Driving Bank shot","2PT Field Goal",7,"Los Angeles Clippers",71,11,0,0.00,,0.00,0.00
"Marcus Thornton","Houston Rockets",2016-01-18,2015,4017,1610612745,400828511,4,1,55,1,"Driving Bank shot","2PT Field Goal",3,"Los Angeles Clippers",-30,26,3,2.30,"Crawford, Jamal",2.00,14.20
"Hollis Thompson","Philadelphia 76ers",2016-03-20,2015,6634,1610612755,400828926,3,11,45,1,"Driving Bank shot","2PT Field Goal",3,"Boston Celtics",-34,16,0,0.00,,0.00,0.00
"Thabo Sefolosha","Atlanta Hawks",2016-02-03,2015,3028,1610612737,400828623,4,11,11,1,"Driving Bank shot","2PT Field Goal",4,"Philadelphia 76ers",40,21,0,0.00,,0.00,0.00
"Deron Williams","Dallas Mavericks",2016-03-20,2015,2798,1610612742,400828924,2,5,34,1,"Driving Bank shot","2PT Field Goal",6,"Portland Trail Blazers",-65,16,0,0.00,,0.00,0.00
"Otto Porter","Washington Wizards",2016-01-13,2015,,1610612764,400828465,3,7,01,1,"Driving Bank shot","2PT Field Goal",4,"Milwaukee Bucks",45,16,0,0.80,"Middleton, Khris",2.70,7.60
"Ricky Rubio","Minnesota Timberwolves",2016-02-20,2015,4011,1610612750,400828708,3,4,55,0,"Driving Bank shot","2PT Field Goal",6,"New York Knicks",-56,31,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-02-20,2015,3024,1610612746,400828709,1,8,48,1,"Driving Bank shot","2PT Field Goal",15,"Golden State Warriors",-125,92,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2016-03-20,2015,2488653,1610612757,400828924,1,6,55,1,"Driving Bank shot","2PT Field Goal",4,"Dallas Mavericks",43,11,0,0.00,,0.00,0.00
"Ish Smith","New Orleans Pelicans",2015-12-12,2015,4305,1610612740,400828235,2,9,05,1,"Driving Bank shot","2PT Field Goal",5,"Chicago Bulls",40,36,3,3.30,"Brooks, Aaron",3.70,14.60
"PJ Tucker","Phoenix Suns",2016-01-08,2015,3033,1610612756,400828434,3,11,03,1,"Driving Bank shot","2PT Field Goal",4,"Miami Heat",48,11,4,4.00,"Bosh, Chris",0.10,6.30
"Ramon Sessions","Washington Wizards",2015-12-12,2015,3231,1610612764,400828237,1,0,14,1,"Driving Bank shot","2PT Field Goal",4,"Dallas Mavericks",-40,11,14,12.20,"Powell, Dwight",1.40,5.30
"Chandler Parsons","Dallas Mavericks",2015-12-12,2015,6466,1610612742,400828237,1,9,26,0,"Driving Bank shot","2PT Field Goal",3,"Washington Wizards",-29,8,1,2.40,"Gortat, Marcin",2.40,11.50
"Ish Smith","Philadelphia 76ers",2016-03-20,2015,4305,1610612755,400828926,3,3,35,1,"Driving Bank shot","2PT Field Goal",7,"Boston Celtics",-71,21,0,0.00,,0.00,0.00
"Deron Williams","Dallas Mavericks",2016-03-20,2015,2798,1610612742,400828924,1,5,48,1,"Driving Bank shot","2PT Field Goal",5,"Portland Trail Blazers",51,11,0,0.00,,0.00,0.00
"Deron Williams","Dallas Mavericks",2016-03-20,2015,2798,1610612742,400828924,2,1,01,0,"Driving Bank shot","2PT Field Goal",5,"Portland Trail Blazers",-55,23,0,0.00,,0.00,0.00
"Anderson Varejao","Golden State Warriors",2016-03-11,2015,2419,1610612744,400828858,4,10,42,0,"Driving Bank shot","2PT Field Goal",13,"Portland Trail Blazers",127,43,0,0.00,,0.00,0.00
"Deron Williams","Dallas Mavericks",2016-02-09,2015,2798,1610612742,400828674,4,3,05,0,"Driving Bank shot","2PT Field Goal",10,"Utah Jazz",91,61,0,0.00,,0.00,0.00
"Chandler Parsons","Dallas Mavericks",2016-01-29,2015,6466,1610612742,400828589,1,5,38,1,"Driving Bank shot","2PT Field Goal",5,"Brooklyn Nets",56,21,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-02-21,2015,4305,1610612755,400828717,1,6,51,1,"Driving Bank shot","2PT Field Goal",5,"Dallas Mavericks",35,36,0,0.00,,0.00,0.00
"Deron Williams","Dallas Mavericks",2016-02-09,2015,2798,1610612742,400828674,3,11,43,0,"Driving Bank shot","2PT Field Goal",9,"Utah Jazz",-86,46,0,0.00,,0.00,0.00
"Chris Paul","Los Angeles Clippers",2016-03-30,2015,2779,1610612746,400829003,1,3,41,1,"Driving Bank shot","2PT Field Goal",6,"Minnesota Timberwolves",56,33,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-21,2015,3135048,1610612755,400828717,1,5,36,1,"Driving Bank shot","2PT Field Goal",5,"Dallas Mavericks",43,36,0,0.00,,0.00,0.00
"Derrick Williams","New York Knicks",2016-01-13,2015,6480,1610612752,400828466,3,3,43,0,"Driving Bank shot","2PT Field Goal",7,"Brooklyn Nets",63,46,2,2.60,"Young, Thaddeus",1.60,8.60
"Kristaps Porzingis","New York Knicks",2016-01-13,2015,3102531,1610612752,400828466,2,6,58,0,"Driving Bank shot","2PT Field Goal",7,"Brooklyn Nets",68,41,2,2.50,"Lopez, Brook",2.70,7.70
"Dwyane Wade","Miami Heat",2016-01-25,2015,1987,1610612748,400828556,3,0,25,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Garrett Temple","Washington Wizards",2016-03-05,2015,4023,1610612764,400828811,2,4,30,1,"Driving Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"Patrick Patterson","Toronto Raptors",2016-01-04,2015,4264,1610612761,400828398,1,1,37,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,2,2.20,"Shumpert, Iman",5.80,8.10
"Julius Randle","Los Angeles Lakers",2016-03-30,2015,3064514,1610612747,400829008,3,5,22,1,"Driving Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Iman Shumpert","Cleveland Cavaliers",2016-01-04,2015,6468,1610612739,400828398,2,9,25,1,"Driving Dunk Shot","2PT Field Goal",1,"Toronto Raptors",-14,-6,2,2.20,"Valanciunas, Jonas",3.10,17.00
"Jahlil Okafor","Philadelphia 76ers",2016-02-21,2015,3135048,1610612755,400828717,2,4,41,1,"Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-03-08,2015,3064514,1610612747,400828836,3,4,43,1,"Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Dion Waiters","Oklahoma City Thunder",2016-02-21,2015,6628,1610612760,400828711,1,9,09,0,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"Jonathon Simmons","San Antonio Spurs",2016-01-04,2015,2579466,1610612759,400828403,2,4,22,1,"Driving Dunk Shot","2PT Field Goal",1,"Milwaukee Bucks",-12,-1,3,1.70,"Middleton, Khris",4.40,14.50
"Jahlil Okafor","Philadelphia 76ers",2016-02-21,2015,3135048,1610612755,400828717,1,6,12,1,"Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Victor Oladipo","Orlando Magic",2016-03-08,2015,2527963,1610612753,400828836,1,2,07,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-03-05,2015,3136195,1610612750,400828813,1,9,56,1,"Driving Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-03-08,2015,3059319,1610612750,400828832,4,8,46,1,"Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-03-30,2015,3059319,1610612750,400829003,1,3,58,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-01-15,2015,4237,1610612764,400828480,3,9,00,1,"Driving Dunk Shot","2PT Field Goal",2,"Indiana Pacers",-17,21,7,7.40,"George, Paul",6.60,11.00
"Chandler Parsons","Dallas Mavericks",2016-03-06,2015,6466,1610612742,400828820,3,9,49,1,"Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2015-12-14,2015,3135048,1610612755,400828248,1,4,18,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,2,4.40,"Gasol, Pau",2.40,10.40
"Josh Richardson","Miami Heat",2016-03-25,2015,2581190,1610612748,400828962,2,3,02,1,"Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",-1,7,0,0.00,,0.00,0.00
"Jahlil Okafor","Philadelphia 76ers",2016-01-04,2015,3135048,1610612755,400828399,3,6,15,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,2,2.80,"Wiggins, Andrew",3.20,3.20
"Dennis Schroder","Atlanta Hawks",2016-03-05,2015,3032979,1610612737,400828816,2,8,37,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Jeff Withey","Utah Jazz",2015-12-31,2015,2333797,1610612762,400828376,4,10,07,1,"Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.90,"Leonard, Meyers",2.80,3.80
"TJ Warren","Phoenix Suns",2016-01-02,2015,2982334,1610612756,400828383,3,10,10,1,"Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,1.30,"Cousins, DeMarcus",7.20,20.80
"Marvin Williams","Charlotte Hornets",2016-01-25,2015,2797,1610612766,400828561,3,6,07,1,"Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Sonny Weems","Phoenix Suns",2016-02-21,2015,3467,1610612756,400828713,3,2,44,1,"Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-03-08,2015,3064514,1610612747,400828836,3,4,27,1,"Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Norman Powell","Toronto Raptors",2016-03-25,2015,2595516,1610612761,400828964,1,9,07,1,"Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-03-08,2015,4237,1610612764,400828835,3,2,36,1,"Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2015-12-23,2015,3468,1610612760,400828322,1,7,49,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,1,1.30,"Nance Jr., Larry",8.70,21.80
"Victor Oladipo","Orlando Magic",2016-01-04,2015,2527963,1610612753,400828401,1,1,57,1,"Driving Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,5,5.20,"Johnson, Stanley",4.20,6.40
"Jabari Parker","Milwaukee Bucks",2015-12-23,2015,3056600,1610612749,400828317,1,11,06,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,1,2.80,"Noel, Nerlens",4.30,22.70
"Glenn Robinson","Indiana Pacers",2016-01-30,2015,,1610612754,400828596,2,5,54,0,"Driving Dunk Shot","2PT Field Goal",2,"Denver Nuggets",-19,21,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-01-08,2015,3059319,1610612750,400828430,2,0,15,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"David West","San Antonio Spurs",2016-01-25,2015,2177,1610612759,400828562,1,1,17,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Jason Smith","Orlando Magic",2015-12-23,2015,3232,1610612753,400828313,2,10,31,1,"Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.90,"Motiejunas, Donatas",4.20,15.90
"Thomas Robinson","Brooklyn Nets",2016-01-30,2015,6618,1610612751,400828597,2,7,57,1,"Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Thaddeus Young","Brooklyn Nets",2015-12-23,2015,3244,1610612751,400828315,4,3,26,1,"Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,4,5.20,"Villanueva, Charlie",4.60,6.80
"Dion Waiters","Oklahoma City Thunder",2016-02-01,2015,6628,1610612760,400828612,2,3,14,0,"Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Kevin Seraphin","New York Knicks",2016-03-16,2015,4289,1610612752,400828898,2,7,35,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-01-30,2015,4237,1610612764,400828598,4,9,58,1,"Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"JaKarr Sampson","Philadelphia 76ers",2015-12-23,2015,2608891,1610612755,400828317,3,9,07,1,"Driving Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,1,1.80,"Middleton, Khris",5.90,9.60
"Jahlil Okafor","Philadelphia 76ers",2015-12-14,2015,3135048,1610612755,400828248,2,9,08,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,1,4.80,"Noah, Joakim",3.50,11.70
"Elfrid Payton","Orlando Magic",2015-12-23,2015,2583639,1610612753,400828313,3,3,56,1,"Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,4,3.60,"Ariza, Trevor",3.30,4.30
"Russell Westbrook","Oklahoma City Thunder",2016-03-26,2015,3468,1610612760,400828975,3,2,37,1,"Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-23,2015,6475,1610612744,400828321,3,7,49,0,"Driving Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,1.10,"Booker, Trevor",2.80,15.40
Nene,"Washington Wizards",2016-01-20,2015,,1610612764,400828517,3,4,53,1,"Driving Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.90,"Richardson, Josh",6.10,14.30
"Ramon Sessions","Washington Wizards",2016-03-25,2015,3231,1610612764,400828960,4,8,09,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Nik Stauskas","Philadelphia 76ers",2016-01-04,2015,2991042,1610612755,400828399,1,8,31,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,2,2.00,"Towns, Karl-Anthony",2.80,7.60
"Bobby Portis","Chicago Bulls",2016-02-21,2015,3064482,1610612741,400828718,3,0,29,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2015-12-30,2015,3064514,1610612747,400828363,2,2,43,1,"Driving Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,2,2.70,"Olynyk, Kelly",4.60,12.40
"Victor Oladipo","Orlando Magic",2016-02-03,2015,2527963,1610612753,400828627,1,2,51,1,"Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2015-12-31,2015,3468,1610612760,400828375,3,5,11,1,"Driving Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,10,9.30,"Warren, TJ",5.70,14.60
"Brandon Rush","Golden State Warriors",2016-03-16,2015,3457,1610612744,400828898,2,4,22,1,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2015-12-30,2015,3059319,1610612750,400828366,1,3,37,1,"Driving Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,1,1.10,"Booker, Trevor",1.60,19.30
Nene,"Washington Wizards",2016-03-16,2015,,1610612764,400828893,4,8,29,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2015-12-30,2015,609,1610612742,400828367,2,1,03,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,1,2.10,"Rush, Brandon",3.80,2.50
"Bobby Portis","Chicago Bulls",2016-03-16,2015,3064482,1610612741,400828893,3,4,08,1,"Driving Dunk Shot","2PT Field Goal",1,"Washington Wizards",-6,8,0,0.00,,0.00,0.00
"Josh Richardson","Miami Heat",2016-04-07,2015,2581190,1610612748,400829061,4,9,46,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
Nene,"Washington Wizards",2016-03-25,2015,,1610612764,400828960,2,9,58,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2015-12-30,2015,6619,1610612761,400828364,4,9,42,1,"Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,2,2.80,"Oubre, Kelly",2.20,16.20
"Kristaps Porzingis","New York Knicks",2016-01-18,2015,3102531,1610612752,400828502,1,5,22,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.70,"Covington, Robert",3.90,19.30
"Elfrid Payton","Orlando Magic",2015-12-05,2015,2583639,1610612753,400828185,3,10,26,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",4,7,1,3.20,"Crawford, Jamal",35.50,22.40
"Ramon Sessions","Washington Wizards",2016-02-20,2015,3231,1610612764,400828707,2,0,55,0,"Driving Dunk Shot","2PT Field Goal",2,"Miami Heat",20,16,0,0.00,,0.00,0.00
"Kelly Oubre","Washington Wizards",2016-01-25,2015,,1610612764,400828555,4,0,00,1,"Driving Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-01-08,2015,2444,1610612739,400828430,1,3,06,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Jonathon Simmons","San Antonio Spurs",2016-01-25,2015,2579466,1610612759,400828562,3,6,40,1,"Driving Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-02-20,2015,3136195,1610612750,400828708,1,4,15,0,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Nikola Vucevic","Orlando Magic",2015-12-05,2015,6478,1610612753,400828185,2,3,08,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.50,"Johnson, Wesley",0.50,19.40
"Kristaps Porzingis","New York Knicks",2016-01-18,2015,3102531,1610612752,400828502,1,8,27,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.60,"Okafor, Jahlil",2.40,17.50
"Andrew Wiggins","Minnesota Timberwolves",2016-01-31,2015,3059319,1610612750,400828606,2,2,04,1,"Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-04-10,2015,4305,1610612755,400829084,4,0,33,1,"Driving Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,2,0,0.00,,0.00,0.00
Nene,"Washington Wizards",2016-01-15,2015,,1610612764,400828480,1,11,13,1,"Driving Dunk Shot","2PT Field Goal",1,"Indiana Pacers",6,11,0,1.00,"Miles, CJ",4.70,20.50
"Jabari Parker","Milwaukee Bucks",2016-02-20,2015,3056600,1610612749,400828706,1,7,43,1,"Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Rajon Rondo","Sacramento Kings",2016-01-20,2015,3026,1610612758,400828525,1,3,24,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,3,2.70,"Kelly, Ryan",1.80,19.10
"Jabari Parker","Milwaukee Bucks",2016-02-20,2015,3056600,1610612749,400828706,2,8,22,1,"Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Nerlens Noel","Philadelphia 76ers",2016-02-23,2015,2991280,1610612755,400828727,2,8,09,1,"Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-02-20,2015,3059319,1610612750,400828708,4,3,38,1,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"Lance Thomas","New York Knicks",2016-01-10,2015,6485,1610612752,400828449,3,3,25,1,"Driving Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,2,2.20,"Vaughn, Rashad",4.00,9.80
"Russell Westbrook","Oklahoma City Thunder",2016-01-08,2015,3468,1610612760,400828436,1,3,18,1,"Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,3,3.70,"Randle, Julius",8.20,24.00
"Russell Westbrook","Oklahoma City Thunder",2016-03-18,2015,3468,1610612760,400828908,1,5,42,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Joakim Noah","Chicago Bulls",2015-12-12,2015,3224,1610612741,400828235,4,9,05,1,"Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,2,5.70,"Davis, Anthony",4.60,12.60
"Russell Westbrook","Oklahoma City Thunder",2016-03-18,2015,3468,1610612760,400828908,3,4,12,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Kristaps Porzingis","New York Knicks",2016-02-09,2015,3102531,1610612752,400828672,3,7,18,1,"Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2015-12-06,2015,4237,1610612764,400828189,3,4,28,1,"Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,2,2.30,"Matthews, Wesley",4.90,17.70
"Lance Stephenson","Memphis Grizzlies",2016-03-11,2015,4244,1610612763,400828854,5,4,10,1,"Driving Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"Noah Vonleh","Portland Trail Blazers",2016-01-31,2015,3078284,1610612757,400828606,1,9,14,1,"Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-09,2015,6475,1610612744,400828675,1,6,33,1,"Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Donald Sloan","Brooklyn Nets",2016-01-09,2015,4303,1610612751,400828440,1,0,04,1,"Driving Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,2,2.00,"Drummond, Andre",6.70,4.70
"Dwyane Wade","Miami Heat",2016-01-08,2015,1987,1610612748,400828434,2,2,38,1,"Driving Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,3,2.50,"Chandler, Tyson",2.40,4.10
