personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1629646,Bassey,117,136,150.65317273076707,-14.653172730767068,-9.726363674608365
1642273,George,546,520,576.3130864362851,-56.31308643628506,-9.771249351981753
1642268,Collier,555,510,565.2728798715741,-55.272879871574105,-9.778070744066873
1631245,Jackson,122,131,145.47863826763827,-14.478638267638274,-9.952346898884903
1630172,Williams,516,506,562.4472219461771,-56.44722194617714,-10.035985490514857
1631218,Jackson-Davis,302,348,387.04085953065857,-39.040859530658565,-10.08698634767851
1630533,Williams,520,531,591.6586664046891,-60.65866640468914,-10.252290269047888
1631110,Sochan,469,530,591.0000013321471,-61.00000133214712,-10.321471739413289
1631207,Terry,268,277,309.230986998226,-32.230986998226,-10.422914948449659
1631246,Williams Jr.,167,160,178.71054466100514,-18.710544661005144,-10.469689966866357
1628964,Bamba,112,119,132.98644567690394,-13.98644567690394,-10.517117315633186
1641709,Thompson,460,503,562.6169714558436,-59.616971455843554,-10.59635036214312
1628998,Martin,325,315,352.4327564124542,-37.43275641245418,-10.62121767037733
1628963,Bagley III,106,113,126.92978975892184,-13.929789758921842,-10.97431898547116
1631172,Dieng,125,131,147.21465133896393,-16.214651338963932,-11.014217028887579
1642281,Tyson,149,148,166.48483221027746,-18.48483221027746,-11.102946097497632
203924,Grant,574,536,604.2246657446601,-68.22466574466011,-11.291255835777621
1627749,Murray,494,440,496.15902371796886,-56.159023717968864,-11.318732068968785
1641796,Larsson,203,210,237.19659127468088,-27.196591274680884,-11.465795722683596
1631115,Robinson,261,249,282.5065001397379,-33.50650013973791,-11.860393130506074
1642263,Sheppard,239,216,245.36590818423167,-29.36590818423167,-11.968161640681606
1630553,Johnson,779,732,832.4617447008452,-100.4617447008452,-12.06801689809521
203083,Drummond,234,237,269.5559895964028,-32.55598959640281,-12.077590584888052
1628971,Brown,309,287,326.51464302564233,-39.51464302564233,-12.101914217487925
1642346,Dunn,477,492,560.6326529093039,-68.63265290930394,-12.241978795448253
1631212,Watson,428,456,519.7254946680242,-63.725494668024226,-12.26135194603249
1630243,Queen,147,134,153.02499210425736,-19.024992104257365,-12.432523287478864
1641757,Miller,134,124,141.65932836889385,-17.659328368893853,-12.465965999251159
1626179,Rozier,635,587,671.0567072406255,-84.05670724062554,-12.526002806266076
1641712,Rupert,142,132,150.95314352395286,-18.95314352395286,-12.555563617864815
1642274,Missi,492,538,617.9110991383463,-79.91109913834634,-12.932438003686798
1641763,Phillips,287,306,351.5948758113945,-45.5948758113945,-12.9679779963781
1628976,Carter Jr.,491,489,561.9207452683863,-72.92074526838633,-12.97702854221414
1642264,Castle,988,941,1081.4182653530318,-140.41826535303176,-12.984627688058795
1629750,Green,287,292,336.58152063308313,-44.58152063308313,-13.245346356438558
203991,Capela,390,436,504.51780659048114,-68.51780659048114,-13.580823092308862
1631248,Scheierman,110,104,120.62105555226304,-16.621055552263044,-13.779449766598848
1641730,Clowney,372,353,410.2011003425688,-57.20110034256879,-13.944614202316103
1630311,Spencer,101,87,101.20238671039,-14.202386710390002,-14.033509324181459
201567,Love,115,106,123.56721956234027,-17.56721956234027,-14.216616233980448
1642259,Sarr,828,757,886.7193670412363,-129.7193670412363,-14.629117798892713
1641731,Coulibaly,624,589,690.3635984152227,-101.36359841522267,-14.682618235047029
1630173,Achiuwa,327,338,396.7277051011926,-58.72770510119261,-14.802988628265021
1641816,Tyson,120,113,133.78984024040977,-20.789840240409774,-15.539060972374754
1631200,Murray,279,261,312.74215918624014,-51.742159186240144,-16.544617417331718
1631104,Wesley,186,179,215.5946606121927,-36.59466061219271,-16.973746367751872
1642354,Simpson,301,241,291.3309542625535,-50.33095426255352,-17.27615303647549
1641741,Council IV,463,409,497.6704786592289,-88.67047865922888,-17.81707059004366
1642358,Johnson,213,188,230.27107940818325,-42.271079408183255,-18.35701467447688
1642275,Salaün,340,283,347.8835096534588,-64.88350965345882,-18.650876326195664
1628371,Isaac,324,307,377.48322604579386,-70.48322604579386,-18.67183346549779
1642269,Carter,127,112,139.10577474351652,-27.10577474351652,-19.485589248614122
1629020,Vanderbilt,121,127,158.2894486351726,-31.28944863517259,-19.76711096908218
1641713,Jackson,199,180,226.48793480453537,-46.48793480453537,-20.525477257710367
1642367,Mogbo,356,329,417.42199441277756,-88.42199441277756,-21.182827873957418
1641794,Jones,133,118,150.82553319090766,-32.82553319090766,-21.763765629591823
1641765,Prosper,174,152,195.95484023457246,-43.95484023457246,-22.43099270833445
1626153,Wright,131,110,141.8614422815632,-31.8614422815632,-22.459392189460416
1631243,Gueye,171,165,213.6836669357323,-48.683666935732305,-22.782948179606343
1641878,Baugh,130,96,128.71741021051494,-32.71741021051494,-25.41781720035746
203901,Payton,122,81,109.1546802197364,-28.154680219736406,-25.793142567624038
1642262,Williams,257,201,270.98008294061407,-69.98008294061407,-25.824711519051064
1641736,Beekman,107,77,108.34792738171168,-31.347927381711685,-28.932383678588153
