name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"DeAndre Jordan","Los Angeles Clippers",2016-01-02,2015,3442,1610612746,400828392,3,9,25,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,1,0.40,"Okafor, Jahlil",7.00,24.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-14,2015,3442,1610612746,400828025,2,5,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,"Blake, Steve",2.30,12.40
"Shabazz Muhammad","Minnesota Timberwolves",2016-03-16,2015,2993875,1610612750,400828895,2,9,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"KJ McDaniels","Houston Rockets",2016-04-06,2015,2566741,1610612745,400829057,1,8,49,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2015-12-29,2015,4298,1610612739,400828360,1,2,18,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,1.00,"Jokic, Nikola",3.50,12.90
"DeAndre Jordan","Los Angeles Clippers",2015-11-14,2015,3442,1610612746,400828025,1,7,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.60,"Jackson, Reggie",5.10,16.20
"DeAndre Jordan","Los Angeles Clippers",2016-03-16,2015,3442,1610612746,400828896,1,4,21,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2016-01-23,2015,2596107,1610612756,400828547,3,11,41,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.80,"Teague, Jeff",1.60,7.70
"Alex Len","Phoenix Suns",2016-03-25,2015,2596107,1610612756,400828966,1,10,16,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-01-23,2015,4298,1610612739,400828546,2,8,14,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.90,"Gibson, Taj",1.80,12.20
"DeAndre Jordan","Los Angeles Clippers",2016-01-02,2015,3442,1610612746,400828392,1,6,53,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,"Noel, Nerlens",5.30,9.30
"Brook Lopez","Brooklyn Nets",2016-04-01,2015,3448,1610612751,400829017,1,2,13,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-02,2015,3442,1610612746,400828392,2,5,27,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Philadelphia 76ers",12,26,0,0.00,"Sampson, JaKarr",1.00,13.20
"DeAndre Jordan","Los Angeles Clippers",2016-04-05,2015,3442,1610612746,400829051,3,5,15,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-01-02,2015,3064440,1610612750,400828387,4,2,42,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,"Parker, Jabari",4.60,20.60
"DeAndre Jordan","Los Angeles Clippers",2016-02-24,2015,3442,1610612746,400828740,4,6,24,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"JaVale McGee","Dallas Mavericks",2016-01-08,2015,3452,1610612742,400828432,4,10,22,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.50,"Vaughn, Rashad",3.50,7.70
"DeAndre Jordan","Los Angeles Clippers",2016-03-23,2015,3442,1610612746,400828953,3,1,16,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Amir Johnson","Boston Celtics",2016-03-05,2015,2769,1610612738,400828809,1,10,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-11,2015,3442,1610612746,400828005,2,2,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,"Harris, Devin",3.20,4.90
"Markieff Morris","Washington Wizards",2016-03-05,2015,6461,1610612764,400828811,3,6,56,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-03-23,2015,3442,1610612746,400828953,3,2,52,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-18,2015,3442,1610612746,400828511,4,7,02,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,2.00,"Ariza, Trevor",10.20,24.00
"DeAndre Jordan","Los Angeles Clippers",2016-03-23,2015,3442,1610612746,400828953,2,4,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-18,2015,3442,1610612746,400828511,2,7,33,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,0.00,"Lawson, Ty",6.70,13.00
"Salah Mejri","Dallas Mavericks",2016-03-23,2015,2968458,1610612742,400828954,1,6,38,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Wesley Johnson","Los Angeles Clippers",2016-01-18,2015,4247,1610612746,400828511,1,3,04,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,0,1.30,"Jones, Terrence",1.30,22.80
"Serge Ibaka","Oklahoma City Thunder",2015-11-01,2015,3439,1610612760,400827931,2,7,38,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"Denver Nuggets",11,18,0,0.00,"Barton, Will",1.60,13.60
"DeAndre Jordan","Los Angeles Clippers",2016-03-30,2015,3442,1610612746,400829003,1,4,18,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-04-13,2015,3064440,1610612750,400829113,2,8,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-04-12,2015,3442,1610612746,400829103,1,2,35,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"Jonas Jerebko","Boston Celtics",2016-03-02,2015,3998,1610612738,400828786,4,7,58,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-29,2015,3442,1610612746,400828593,1,7,52,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Shaun Livingston","Golden State Warriors",2015-12-02,2015,2393,1610612744,400828155,1,1,30,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,"Lamb, Jeremy",2.80,16.20
"Amir Johnson","Boston Celtics",2016-01-29,2015,2769,1610612738,400828585,1,3,11,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-04-13,2015,4298,1610612739,400829107,5,4,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-29,2015,3442,1610612746,400828593,4,5,24,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"James Michael McAdoo","Golden State Warriors",2015-12-02,2015,2594818,1610612744,400828155,2,8,46,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,"Kaminsky, Frank",5.40,12.90
"DeAndre Jordan","Los Angeles Clippers",2016-01-29,2015,3442,1610612746,400828593,3,7,43,0,"Alley Oop Dunk Shot","2PT Field Goal",2,"Los Angeles Lakers",-22,16,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2016-04-13,2015,2596107,1610612756,400829116,2,1,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2016-03-01,2015,6603,1610612766,400828778,4,9,01,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-03-02,2015,3442,1610612746,400828794,3,7,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-02-03,2015,3442,1610612746,400828632,2,2,25,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2015-10-28,2015,6605,1610612757,400827902,2,2,56,1,"Alley Oop Dunk Shot","2PT Field Goal",1,"New Orleans Pelicans",2,-13,0,0.70,"Holiday, Jrue",3.40,13.70
"Timofey Mozgov","Cleveland Cavaliers",2016-03-04,2015,4298,1610612739,400828804,1,6,51,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Serge Ibaka","Oklahoma City Thunder",2015-11-13,2015,3439,1610612760,400828021,4,4,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,"Canaan, Isaiah",5.60,16.80
"Salah Mejri","Dallas Mavericks",2016-01-26,2015,2968458,1610612742,400828570,1,7,08,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-27,2015,3442,1610612746,400828125,1,9,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,"Holiday, Jrue",0.90,11.70
"Timofey Mozgov","Cleveland Cavaliers",2016-03-04,2015,4298,1610612739,400828804,2,3,45,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Wesley Johnson","Los Angeles Clippers",2015-10-29,2015,4247,1610612746,400827907,3,2,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,"Jenkins, John",6.70,12.90
"DeAndre Jordan","Los Angeles Clippers",2016-01-06,2015,3442,1610612746,400828422,1,7,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Vonleh, Noah",0.50,13.70
"Shaun Livingston","Golden State Warriors",2016-03-12,2015,2393,1610612744,400828868,4,9,20,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"Chris McCullough","Brooklyn Nets",2016-02-29,2015,3153165,1610612751,400828777,4,9,18,0,"Alley Oop Dunk Shot","2PT Field Goal",1,"Los Angeles Clippers",10,9,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-10-29,2015,3442,1610612746,400827907,1,9,10,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,"Evans, Jeremy",3.20,10.60
"DeAndre Jordan","Los Angeles Clippers",2016-02-29,2015,3442,1610612746,400828777,4,1,41,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2015-11-15,2015,6603,1610612766,400828034,2,7,50,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.40,"Vonleh, Noah",2.60,24.00
"Alex Len","Phoenix Suns",2016-03-09,2015,2596107,1610612756,400828843,2,5,55,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",6,-1,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2015-11-15,2015,3064440,1610612750,400828033,1,10,58,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,"Conley, Mike",4.10,20.90
"Meyers Leonard","Portland Trail Blazers",2016-02-28,2015,6605,1610612757,400828767,2,5,43,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Indiana Pacers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-03-02,2015,3442,1610612746,400828794,2,0,25,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2015-12-11,2015,2596107,1610612756,400828230,1,9,21,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Aminu, Al-Farouq",9.00,24.00
"DeAndre Jordan","Los Angeles Clippers",2016-02-24,2015,3442,1610612746,400828740,3,7,14,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"JaVale McGee","Dallas Mavericks",2016-01-06,2015,3452,1610612742,400828418,3,8,41,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,1,1.00,"Gordon, Eric",4.50,24.00
"Joffrey Lauvergne","Denver Nuggets",2016-03-02,2015,2959753,1610612743,400828793,2,8,28,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-27,2015,3442,1610612746,400828574,2,4,06,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"Wesley Johnson","Los Angeles Clippers",2015-11-02,2015,4247,1610612746,400827939,3,0,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,1.10,"Morris, Markieff",3.50,17.90
"DeAndre Jordan","Los Angeles Clippers",2016-02-29,2015,3442,1610612746,400828777,4,2,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2015-11-02,2015,6450,1610612759,400827935,2,5,36,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,"Vujacic, Sasha",3.70,14.20
"Ben McLemore","Sacramento Kings",2016-01-16,2015,2578213,1610612758,400828496,1,7,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,1,0.80,"Mbah a Moute, Luc",6.10,23.80
"LeBron James","Cleveland Cavaliers",2015-11-13,2015,1966,1610612739,400828017,1,6,04,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,"Anthony, Carmelo",4.30,14.90
"Alex Len","Phoenix Suns",2016-03-04,2015,2596107,1610612756,400828800,3,9,05,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-10-31,2015,3442,1610612746,400827925,3,5,04,1,"Alley Oop Dunk Shot","2PT Field Goal",3,"Sacramento Kings",-11,30,0,0.80,"Koufos, Kosta",5.10,24.00
"DeAndre Jordan","Los Angeles Clippers",2016-02-22,2015,3442,1610612746,400828726,3,9,20,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-04,2015,3442,1610612746,400827956,3,3,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,1.30,"Speights, Marreese",3.80,24.00
"Brook Lopez","Brooklyn Nets",2016-01-26,2015,3448,1610612751,400828565,2,0,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2015-11-27,2015,6603,1610612766,400828114,2,9,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,"Love, Kevin",13.50,22.80
"JaVale McGee","Dallas Mavericks",2016-01-06,2015,3452,1610612742,400828418,3,11,44,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.70,"Asik, Omer",5.60,11.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-19,2015,3442,1610612746,400828064,4,8,17,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,"Speights, Marreese",2.90,17.00
"DeAndre Jordan","Los Angeles Clippers",2016-03-27,2015,3442,1610612746,400828979,2,3,58,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-12,2015,3442,1610612746,400828013,3,11,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.70,"Bledsoe, Eric",0.80,11.30
"Joffrey Lauvergne","Denver Nuggets",2016-03-10,2015,2959753,1610612743,400828848,2,10,31,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-29,2015,3442,1610612746,400828134,3,4,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,"Bjelica, Nemanja",3.10,10.10
"JaVale McGee","Dallas Mavericks",2016-01-06,2015,3452,1610612742,400828418,1,7,48,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,"Davis, Anthony",2.70,10.10
"DeAndre Jordan","Los Angeles Clippers",2015-11-29,2015,3442,1610612746,400828134,1,4,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.80,"Towns, Karl-Anthony",5.50,16.10
"Serge Ibaka","Oklahoma City Thunder",2016-02-21,2015,3439,1610612760,400828711,2,0,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-24,2015,3442,1610612746,400828099,3,4,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,1,0.60,"Jokic, Nikola",4.20,13.10
"Wesley Johnson","Los Angeles Clippers",2015-12-09,2015,4247,1610612746,400828211,2,3,32,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,"Mayo, O.J.",5.90,24.00
"Richard Jefferson","Cleveland Cavaliers",2015-11-25,2015,1006,1610612739,400828106,4,11,35,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,0,0.00,"Carroll, DeMarre",1.90,15.60
"DeAndre Jordan","Los Angeles Clippers",2016-01-06,2015,3442,1610612746,400828422,3,4,32,0,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Plumlee, Mason",2.10,16.70
"DeAndre Jordan","Los Angeles Clippers",2015-11-20,2015,3442,1610612746,400828073,1,6,40,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.60,"Vonleh, Noah",5.40,12.80
"LeBron James","Cleveland Cavaliers",2016-01-27,2015,1966,1610612739,400828571,3,6,55,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-14,2015,3442,1610612746,400828025,1,2,49,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,0,1.20,"Tolliver, Anthony",2.90,24.00
"DeAndre Jordan","Los Angeles Clippers",2016-02-29,2015,3442,1610612746,400828777,4,0,17,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-09,2015,3442,1610612746,400827992,2,7,39,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,"Green, Jeff",2.00,2.70
"Chris McCullough","Brooklyn Nets",2016-03-04,2015,3153165,1610612751,400828807,4,10,59,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-30,2015,3442,1610612746,400828148,1,9,04,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.60,"Plumlee, Mason",3.20,17.40
"JaVale McGee","Dallas Mavericks",2015-12-18,2015,3452,1610612742,400828281,4,5,23,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.80,"Randolph, Zach",3.30,24.00
"JaVale McGee","Dallas Mavericks",2015-11-30,2015,3452,1610612742,400828147,2,11,12,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,1,0.30,"Gay, Rudy",2.90,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-18,2015,3442,1610612746,400828280,4,1,15,1,"Alley Oop Dunk Shot","2PT Field Goal",2,"San Antonio Spurs",-24,11,0,0.80,"Aldridge, LaMarcus",4.20,20.60
"Amir Johnson","Boston Celtics",2015-11-25,2015,2769,1610612738,400828104,2,0,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,"Okafor, Jahlil",2.00,19.90
"DeAndre Jordan","Los Angeles Clippers",2016-02-10,2015,3442,1610612746,400828679,1,1,14,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-25,2015,3442,1610612746,400828113,1,9,36,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.70,"Gobert, Rudy",4.20,8.00
"JaVale McGee","Dallas Mavericks",2016-01-27,2015,3452,1610612742,400828578,2,0,13,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-11-20,2015,3442,1610612746,400828073,1,3,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Alexander, Cliff",0.90,24.00
"JaVale McGee","Dallas Mavericks",2016-01-01,2015,3452,1610612742,400828378,2,7,21,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Miami Heat",0,1,0,0.00,"Deng, Luol",3.10,10.00
"Markieff Morris","Washington Wizards",2016-03-02,2015,6461,1610612764,400828791,2,2,26,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-04-10,2015,3892818,1610612743,400829085,4,0,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"Alex Len","Phoenix Suns",2015-12-18,2015,2596107,1610612756,400828283,4,10,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,0,0.00,"Asik, Omer",5.60,18.50
"DeAndre Jordan","Los Angeles Clippers",2016-01-26,2015,3442,1610612746,400828563,4,10,41,0,"Alley Oop Dunk Shot","2PT Field Goal",3,"Indiana Pacers",-16,31,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2015-12-28,2015,3442,1610612746,400828348,1,8,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,"Gortat, Marcin",3.60,18.10
"DeAndre Jordan","Los Angeles Clippers",2016-04-03,2015,3442,1610612746,400829034,2,2,05,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Greg Monroe","Milwaukee Bucks",2016-02-01,2015,4260,1610612749,400828616,3,7,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2016-03-04,2015,4298,1610612739,400828804,2,1,51,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-06,2015,3442,1610612746,400828422,4,0,16,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Leonard, Meyers",3.60,1.50
"DeAndre Jordan","Los Angeles Clippers",2015-12-18,2015,3442,1610612746,400828280,2,7,08,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,"Duncan, Tim",0.60,24.00
"JaVale McGee","Dallas Mavericks",2015-12-18,2015,3452,1610612742,400828281,1,0,52,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,"Chalmers, Mario",5.70,11.50
"LeBron James","Cleveland Cavaliers",2016-04-03,2015,1966,1610612739,400829031,4,2,09,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"Timofey Mozgov","Cleveland Cavaliers",2015-12-28,2015,4298,1610612739,400828353,2,11,48,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.90,"Len, Alex",4.50,12.20
"Trey Lyles","Utah Jazz",2016-04-03,2015,3136196,1610612762,400829036,2,0,56,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-03-15,2015,3442,1610612746,400828888,1,11,41,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2015-12-23,2015,3064440,1610612750,400828318,4,7,08,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,2,1.10,"Simmons, Jonathon",3.50,24.00
"Timofey Mozgov","Cleveland Cavaliers",2015-12-11,2015,4298,1610612739,400828221,3,8,23,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,"Fournier, Evan",1.40,10.00
"DeAndre Jordan","Los Angeles Clippers",2016-01-06,2015,3442,1610612746,400828422,3,2,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,"Harkless, Maurice",2.30,11.80
"DeAndre Jordan","Los Angeles Clippers",2016-04-03,2015,3442,1610612746,400829034,2,6,19,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
