personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff,se,z,ci_lo,ci_hi,significant,shrinkage,points_diff_shrunk
1626164,Booker,1420,1491,1452.2694011975486,38.73059880245137,2.666901800073314,44.49323677427392,0.8704828331312925,-48.4761452751255,125.93734288002824,not distinguishable,0.8426126166792505,32.957420472500104
204456,McConnell,624,663,624.7894174324317,38.21058256756828,6.115753804632997,25.47862331010081,1.4997114287733113,-11.72751912022931,88.14868425536588,not distinguishable,0.7591944863621977,29.226114836330762
1629060,Hachimura,576,688,651.6441248276682,36.35587517233182,5.5790996630172005,28.070792986375807,1.295149559543159,-18.662879080964757,91.3746294256284,not distinguishable,0.6887760166086411,25.2997608300232
1629655,Gafford,403,566,530.5507612553458,35.44923874465417,6.681592287376438,17.4107501658153,2.036054644805373,1.324168419656175,69.57430906965216,above,0.7379507602134989,26.312197543492545
1627827,Finney-Smith,435,519,483.6715340483303,35.32846595166973,7.3042268284781,27.510250678203843,1.2841928037995014,-18.5916253776098,89.24855728094926,not distinguishable,0.5678837109026862,20.333729721552462
201587,Batum,238,296,262.0206440536705,33.97935594632952,12.968198009378767,21.253258784107324,1.5987833344286226,-7.6770312705208354,75.63574316317988,not distinguishable,0.39727509826406626,13.706169427975905
1630583,Aldama,648,746,712.9922269508355,33.007773049164484,4.62947165501715,30.88512894355087,1.0687270598576162,-27.52707968019522,93.54262577852418,not distinguishable,0.6982290722159596,23.32919082547558
1631105,Duren,546,756,723.5029132276783,32.49708677232172,4.491631778971877,20.224439176716952,1.606822641081363,-7.142814014043502,72.13698755868694,not distinguishable,0.7929995555177878,25.93328319048045
1629675,Reid,923,1027,994.6082811738933,32.39171882610674,3.256731261866852,37.05555982212223,0.8741392379874081,-40.23717842525282,105.0206160774663,not distinguishable,0.7653195932916174,25.102617390261955
203932,Gordon,497,603,571.3985107518847,31.601489248115286,5.530551559634259,25.190843320065063,1.2544831805191692,-17.77256365921224,80.97554215544281,not distinguishable,0.671696066787579,21.462070242722373
1629130,Robinson,663,770,739.1234294317312,30.87657056826879,4.177457964227704,34.246112459136945,0.9016080469020024,-36.24580985163962,97.9989509881772,not distinguishable,0.6633035864919168,20.802693525383745
1641774,Vukcevic,242,278,247.35283570800837,30.64716429199163,12.39005981244119,18.18761981714109,1.6850563515247843,-5.000570549604909,66.29489913358816,not distinguishable,0.4820178645282597,14.953381708536913
1630551,Champagnie,411,494,463.7317056164469,30.268294383553098,6.527113418591232,24.207977278387467,1.2503438034278145,-17.17934108208634,77.71592984919253,not distinguishable,0.6023985691921699,18.46940808853848
1630643,Huff,305,395,364.8275550087539,30.172444991246095,8.270330619769693,22.1039342330737,1.3650260027511136,-13.151266105578358,73.49615608807055,not distinguishable,0.5001898911106465,15.311948463451895
1629028,Ayton,468,536,506.47886823691397,29.521131763086032,5.828699599225338,20.94161231590326,1.4096876266144704,-11.524428376084359,70.56669190225642,not distinguishable,0.7241432312478989,21.563839549507154
1629626,Bol,183,224,195.0209403108102,28.979059689189796,14.859460549726137,16.634129222902526,1.74214467741962,-3.6238335876991528,61.581952966078745,not distinguishable,0.38881558483723794,11.428921452639008
1631117,Kessler,420,562,533.1730904848739,28.82690951512609,5.4066699969630045,19.339622215109138,1.490562183402165,-9.078750026487818,66.73256905674,not distinguishable,0.7125589288215837,20.715096169249485
1628988,Holiday,268,306,277.2293556506938,28.770644349306224,10.377921299776402,21.310519924626828,1.3500676872767585,-12.99797470296236,70.5392634015748,not distinguishable,0.4539358698539454,13.271225233902017
1628978,DiVincenzo,593,674,645.2594309932166,28.740569006783403,4.454110645472386,32.31875774687811,0.8892844592567809,-34.6041961770977,92.0853341906645,not distinguishable,0.6389340102733626,18.67232250971761
1627824,Yabusele,563,668,639.3596394177387,28.640360582261337,4.479538403197292,28.283489830370854,1.0126176350242067,-26.79527948526554,84.07600064978821,not distinguishable,0.6756057326700426,19.61315964874933
203114,Middleton,337,368,340.3358083259913,27.66419167400869,8.12849867608127,21.748793213460207,1.2719874340838129,-14.963443024373312,70.29182637239069,not distinguishable,0.5579130523996617,15.649218573587941
1629599,Coffey,510,581,554.3943342653673,26.60566573463268,4.799050800165207,27.20776922251135,0.977870163373023,-26.72156194148956,79.93289341075493,not distinguishable,0.6487304805745504,17.518442610741182
1630572,Mamukelashvili,281,342,316.663759528039,25.33624047196099,8.0009914963817,20.61863075926727,1.2288032492445378,-15.076275816202852,65.74875676012483,not distinguishable,0.4939918963862359,12.721096206937563
1641705,Wembanyama,857,958,932.7667600914234,25.233239908576593,2.7052035930293443,34.64816412786162,0.7282706181908725,-42.67716178203219,93.14364159918537,not distinguishable,0.762789394189579,19.541024604682693
1630557,Kispert,565,630,604.8326340448062,25.16736595519376,4.1610463024932205,29.77135202833869,0.8453551565692247,-33.18448402035007,83.51921593073759,not distinguishable,0.6543477030445116,16.750045598937003
1641764,Podziemski,629,675,649.9747741263676,25.025225873632394,3.850184171727103,30.669325430133643,0.815969230579955,-35.086651969429546,85.13710371669433,not distinguishable,0.6885574320814724,17.514014171651052
1630230,Marshall,712,784,759.1037180390069,24.896281960993065,3.2796943776415226,29.86879455384863,0.8335214839724808,-33.64655536455025,83.43911928653638,not distinguishable,0.7491669934379104,18.909208981997036
1630598,Wiggins,728,840,815.2446609404941,24.7553390595059,3.036553349634611,32.433381808324654,0.7632672783185367,-38.81408928481042,88.32476740382222,not distinguishable,0.7258907838445682,18.25765483749279
