personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
202704,Jackson,133,129,137.55332824223711,-8.553328242237114,-6.218145478617335
1629750,Green,287,292,311.36756026180774,-19.36756026180774,-6.220139967093316
203110,Green,509,512,546.3679184329061,-34.367918432906094,-6.2902403986449436
1630695,Potter,135,145,154.82772108466023,-9.827721084660226,-6.347479340920498
1642264,Castle,988,941,1006.1822259413852,-65.18222594138524,-6.47816662620277
1631115,Robinson,261,249,266.3902708440472,-17.390270844047222,-6.528093352663935
1641871,Reath,166,174,186.375026233109,-12.375026233108997,-6.639816548954094
1631096,Holmgren,341,378,405.1596139484775,-27.1596139484775,-6.703419091948377
1628998,Martin,325,315,337.90258269282907,-22.90258269282907,-6.777845476012204
1628398,Kuzma,848,836,898.7442321224725,-62.744232122472454,-6.981314601724893
1626168,Lyles,374,395,424.70709504701136,-29.707095047011364,-6.994708929134741
1629646,Bassey,117,136,146.44066555452702,-10.440665554527016,-7.129573072657708
1631110,Sochan,469,530,571.0052407669384,-41.005240766938414,-7.181224624071156
1630552,Johnson,542,586,631.4910647892497,-45.49106478924966,-7.2037429012558665
1630194,Reed,142,152,164.07612581239493,-12.076125812394935,-7.360030078904919
1628464,Theis,129,131,141.43084304911912,-10.430843049119119,-7.37517296263791
1641816,Tyson,120,113,122.00810080974384,-9.008100809743837,-7.383138429805094
1630245,Dosunmu,449,504,544.2775068869822,-40.27750688698222,-7.400164874661444
1641709,Thompson,460,503,543.304569708966,-40.30456970896603,-7.418398035300114
1631218,Jackson-Davis,302,348,376.1506341313964,-28.150634131396373,-7.483852674574017
1631212,Watson,428,456,493.5007210234692,-37.500721023469225,-7.598903798288036
202710,Butler III,334,337,365.28878102911233,-28.28878102911233,-7.74420268462364
1628964,Bamba,112,119,129.24400441780423,-10.244004417804234,-7.926035102052318
1641730,Clowney,372,353,383.59566081936816,-30.595660819368163,-7.975997693518859
1627763,Brogdon,240,224,244.3865033838664,-20.386503383866398,-8.341876365030307
1631243,Gueye,171,165,180.1847615915352,-15.184761591535192,-8.427281632806077
1630172,Williams,516,506,552.8212039750312,-46.82120397503115,-8.46948686908131
1641763,Phillips,287,306,334.6853031560162,-28.685303156016175,-8.570802834033021
1626156,Russell,638,611,668.8608707423007,-57.860870742300676,-8.650645712258479
1641712,Rupert,142,132,144.69447076213652,-12.694470762136518,-8.773232980460623
1642259,Sarr,828,757,831.9120723280682,-74.91207232806823,-9.00479567155141
1627936,Caruso,314,340,374.0068659138771,-34.00686591387711,-9.092553663485752
1628374,Markkanen,700,730,804.5724696852742,-74.5724696852742,-9.268571795493678
1630171,Okoro,267,304,335.6278131415334,-31.62781314153341,-9.423449925378154
1626179,Rozier,635,587,648.4030936831374,-61.4030936831374,-9.469880631744426
1641722,Hawkins,556,524,579.1546700633411,-55.15467006334109,-9.523289318277577
1641748,Jackson Jr.,197,218,241.03632822925914,-23.03632822925914,-9.557162120278926
1641757,Miller,134,124,137.1549607420685,-13.15496074206851,-9.591242459237586
203083,Drummond,234,237,262.33683674438436,-25.336836744384357,-9.658094714363282
1628971,Brown,309,287,318.82395033691574,-31.823950336915743,-9.981637354067189
1631246,Williams Jr.,167,160,177.85172505380712,-17.851725053807115,-10.037363806714964
1642274,Missi,492,538,600.9097869025023,-62.90978690250233,-10.469072659983624
1641741,Council IV,463,409,458.02834062674896,-49.02834062674896,-10.704192128753268
1630529,Jones,172,172,192.74948349004913,-20.74948349004913,-10.764944976711476
1631323,Fontecchio,373,376,421.96004445692523,-45.96004445692523,-10.892011255701815
1642269,Carter,127,112,125.87975776406253,-13.879757764062532,-11.026115516461434
203991,Capela,390,436,491.4221242492381,-55.422124249238095,-11.277882849714926
1630173,Achiuwa,327,338,381.5219812175181,-43.52198121751809,-11.407433722244075
1628976,Carter Jr.,491,489,552.5560950780114,-63.55609507801137,-11.502176995671075
1641731,Coulibaly,624,589,668.2639031988614,-79.26390319886139,-11.86115009473633
1628963,Bagley III,106,113,128.22788105773344,-15.227881057733441,-11.87554701571269
201567,Love,115,106,121.09417909266458,-15.094179092664575,-12.464723373598705
1642358,Johnson,213,188,214.78632716460265,-26.786327164602653,-12.471092926294904
1631104,Wesley,186,179,204.69984613577202,-25.69984613577202,-12.554831414192627
1642354,Simpson,301,241,277.1049338757012,-36.10493387570119,-13.02928933015792
203924,Grant,574,536,618.6414308208894,-82.64143082088935,-13.358513206284728
1642275,Salaün,340,283,329.5703200376862,-46.5703200376862,-14.130574235755992
1631200,Murray,279,261,304.8553972405283,-43.855397240528305,-14.385591917209101
1641794,Jones,133,118,137.88089488314222,-19.88089488314222,-14.418785657095654
1627749,Murray,494,440,515.9626846963022,-75.96268469630218,-14.72248666900153
1641765,Prosper,174,152,182.0270625135619,-30.0270625135619,-16.495842508527907
1629020,Vanderbilt,121,127,152.62844331424262,-25.628443314242617,-16.791284012926162
1628371,Isaac,324,307,369.114153661781,-62.11415366178102,-16.82785251312007
1642367,Mogbo,356,329,400.6689163216422,-71.6689163216422,-17.8872716423534
1626153,Wright,131,110,135.6492605562865,-25.649260556286492,-18.908375443660596
1642262,Williams,257,201,250.8376862971553,-49.8376862971553,-19.86842102900955
1641713,Jackson,199,180,226.84347320391007,-46.843473203910065,-20.65003944874714
1641878,Baugh,130,96,121.74448909944873,-25.744489099448728,-21.146154399543416
203901,Payton,122,81,104.278080803498,-23.278080803498,-22.322867275137263
1641736,Beekman,107,77,102.20931566201902,-25.209315662019023,-24.664159873431164
