personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1641733,Smith Jr.,568,548,572.6287616238483,-24.628761623848277,-4.300992242178732
1629731,Wade,271,304,317.96961755568213,-13.969617555682134,-4.393367432208045
203994,Nurkić,352,368,385.2721266694603,-17.272126669460306,-4.4830862766815
1630811,Wallace,162,157,164.3807106670908,-7.380710667090796,-4.489982880174767
1641739,Camara,716,791,828.870740972327,-37.870740972326985,-4.568950671174028
1631217,Diabaté,208,254,266.58460902660573,-12.584609026605733,-4.720663306829052
1630527,Boston,183,191,200.7551377888117,-9.755137788811709,-4.859197779085473
203954,Embiid,315,303,318.6374626163832,-15.637462616383175,-4.907587893809766
1631209,Wong,105,95,99.94433391487577,-4.94433391487577,-4.947038267025951
200768,Lowry,117,111,116.79446424769606,-5.794464247696055,-4.961206571693009
